Trip date,Location,SiteNo,Trans_No,Start time,End time,Sea condition,Depth(m),DepthRange,Time,Lat(N),Lon(E),Right observer,Left observer,Azimuth,VisibilityBlocks,WaterTemp,Direction,Number_Ind,Distance,Length,Species,Family,Order,Reserve
01-08-17,Brijuni,2,11,,,,9.4,,18:40,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,10,3,30,Diplodus puntazzo,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,11,,,,9.4,,18:40,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,2,3,20,Diplodus puntazzo,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,11,,,,9.4,,18:40,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,0,20,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,11,,,,9.4,,18:40,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,2,25,Sparus aurata,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,11,,,,9.4,,18:40,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,3,50,Sparus aurata,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,11,,,,9.4,,18:40,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,2,3,30,Sparus aurata,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,11,,,,9.4,,18:40,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,5,2,30,Oblada melanura,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,500,3,8,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,100,3,10,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,100,3,8,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,3,2,10,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,5,2,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,20,2,25,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,2,0,20,Diplodus puntazzo,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,15,3,20,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,6,3,8,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,3,2,15,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,15,4,25,Spondyliosoma cantharus,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Right,3000,3,5,Atherina spp.,Atherinidae,Atheriniformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1000,0,5,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,500,0,5,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,0,20,Sparus aurata,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,3,25,Sparus aurata,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,3,3,20,Spondyliosoma cantharus,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,0,20,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,2,2,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,2,0,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,0,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,4,0,25,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,30,1,30,Lithognathus mormyrus,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,0,3,Tripterygion melanurus,tripterygidae,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,0,3,Parablennius rouxi,Blenniidae,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,2,2,20,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,3,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,3,15,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,0,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,4,3,30,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,2,2,30,Diplodus puntazzo,Sparidae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1,0,12,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,2,12,,,,10.5,,19:00,44.901705,13.790891,Shahar Malamud,Ori Frid,,,,Left,1500,0,5,Atherina spp.,Atherinidae,Atheriniformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,4,3,17,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,7,1,17,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,3,2,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,1,12,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,0,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,11,3,20,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,40,0,7,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,4,2,7,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,4,2,20,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,3,20,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,3,15,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,3,17,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,1,25,Diplodus puntazzo,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,2,25,Diplodus puntazzo,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,2,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,3,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,2,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0,3,Tripterygion melanurus,tripterygidae,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,30,5,10,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,50,3,10,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,2,5,20,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,3,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,3,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,6,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,6,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,18,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,3,3,10,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,3,3,15,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,5,5,15,Oblada melanura,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,5,15,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,1,15,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,5,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,0,5,Gobius bucchichi,Gobiidae,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,2,5,20,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,3,20,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,10,,,,8.9,,7:30,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,2,17,Symphodus tinca,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,3,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,10,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,5,3,12,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,100,6,10,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,30,2,10,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,6,3,12,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,2,20,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,3,3,18,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,2,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,3,15,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,2,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,3,10,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,1,8,Gobius bucchichi,Gobiidae,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,4,3,25,Mullus surmuletus,Mullidae,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,3,15,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,0,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,4,2.5,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,8,2,20,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,5,2,12,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,0,25,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,2,12,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0,15,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,1,17,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0.5,12,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0.5,20,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,1.5,15,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,2,15,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0,5,Gobius bucchichi,Gobiidae,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,4,2,20,Mullus surmuletus,Mullidae,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,20,0,7,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,3,11,,,,9.2,,8:40,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,60,0,7,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,2,12,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,3,12,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,1,15,Gobius bucchichi,Gobiidae,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,1,12,Gobius bucchichi,Gobiidae,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,1,7,Gobius bucchichi,Gobiidae,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,2,2,15,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,5,15,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,6,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Right,1,6,20,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0.5,10,gobius spp.,Gobiidae,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,4,0,20,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,2,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0,15,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0,12,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,2,25,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,1,0,25,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,3,12,,,,9.2,,8:55,44.940302,13.715668,Shahar Malamud,Ori Frid,,16,,Left,2,0,5,Blenniidae spp.,Blenniidae,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,10,5,10,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,30,2,7,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,50,5,10,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,20,1,4,Chromis chromis,Pomacentridae,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,3,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,6,4,12,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,20,3,15,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,20,1,12,Diplodus vulgaris,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,1,3,20,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,5,4,20,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,2,3,25,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,2,2,15,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,1,1,15,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,3,1,15,Coris julis,Labridae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,2,3,25,Dentex dentex,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,1,3,15,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,1,1,20,Serranus scriba,Serranidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,2,3,15,Spondylisoma cantharus,Sparidea,Perciform,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,2,2,15,Spondylisoma cantharus,Sparidea,Perciform,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,5,3,20,Oblada melanura,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,1,3,15,Symphodus tinca,Labridae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,1,4,20,Symphodus tinca,Labridae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Left,1,1,7,Parablennius rouxi,Blenniidae,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Right,1,0,25,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Right,2,2,25,Diplodus sargus,Sparidae ,Perciformes,In
01-08-17,Brijuni,4,10,,,,8.4,,9:20,44.9163,13.714799,Ori Frid,Shahar Malamud,,,,Right,2,4,15,Diplodus vulgaris,Sparidae ,Perciformes,In
